cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,lj,lj_eps,nj,nj_eps,nj_gamma,im,imsteps,maxsv,nbch,uselie
0233,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00100,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0234,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00100,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0235,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00000,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0236,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00000,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0237,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00000,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0238,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00000,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0239,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00000,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0240,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00000,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0241,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00000,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0242,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00000,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0243,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00000,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0244,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00001,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0245,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00001,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0246,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00001,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0247,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00001,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0248,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00001,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0249,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00001,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0250,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00001,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0251,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00001,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0252,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00001,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0253,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00010,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0254,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00010,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0255,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00010,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0256,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00010,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0257,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00010,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0258,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00010,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0259,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00010,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0260,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00010,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0261,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00010,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0262,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00100,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0263,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00100,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0264,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00100,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0265,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00100,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0266,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00100,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0267,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00100,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0268,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00100,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0269,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00100,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0270,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00100,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0271,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00000,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0272,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00000,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0273,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00000,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0274,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00000,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0275,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00000,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0276,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00000,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0277,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00000,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0278,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00000,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0279,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00000,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0280,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00001,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0281,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00001,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0282,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00001,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0283,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00001,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0284,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00001,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0285,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00001,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0286,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00001,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0287,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00001,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0288,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00001,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0289,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00010,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0290,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00010,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0291,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00010,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0292,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00010,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0293,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00010,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0294,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00010,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0295,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00010,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0296,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00010,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0297,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00010,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0298,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00100,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0299,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00100,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0300,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00100,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0301,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00100,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0302,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00100,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0303,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00100,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0304,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00100,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0305,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00100,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0306,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00100,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0307,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00000,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0308,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00000,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0309,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00000,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0310,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00000,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0311,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00000,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0312,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00000,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0313,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00000,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0314,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00000,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0315,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00000,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0316,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00001,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0317,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00001,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0318,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00001,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0319,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00001,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0320,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00001,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0321,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00001,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0322,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00001,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0323,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00001,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0324,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00001,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0325,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00010,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0326,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00010,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0327,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00010,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0328,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00010,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0329,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00010,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0330,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00010,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0331,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00010,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0332,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00010,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0333,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00010,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0334,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00100,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0335,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00100,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0336,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00100,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0337,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00100,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0338,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00100,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0339,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00100,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0340,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00100,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0341,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00100,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0342,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00100,0.01,0.00200,0.1,0.5,SS,64,0,2,false
